Sample,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,RawIntDen
dish1-roi-01,0.113,4345.978,1634.95,2723,2304,8080,17.132,14.991,492.552,395484
dish1-roi-01,0.144,6519.405,2909.867,3085,2245,12688,32.041,15.013,941.865,756251
dish1-roi-01,0.007,3262.333,125.51,3083,3083,3369,11.769,14.928,24.378,19574
dish1-roi-01,0.412,9317.281,2451.965,6213,3475,14741,15.411,15.251,3840.962,3084020
dish1-roi-01,0.022,7058.944,444.516,6285,6285,7779,14.081,15.024,158.247,127061
dish1-roi-01,0.036,2493.517,174.859,2231,2231,2857,9.012,15.072,90.06,72312
dish1-roi-01,0.036,6858.931,819.93,5512,5512,8192,37.301,15.06,247.729,198909
dish1-roi-01,0.133,5063.542,1566.758,2689,2689,8407,74.388,15.165,674.778,541799
dish1-roi-01,0.183,4466.347,1448.653,1977,1925,7557,73.579,15.29,817.697,656553
dish1-roi-01,0.209,9325.22,3620.624,5888,3506,17794,12.827,15.335,1951.152,1566637
dish1-roi-01,0.095,10020.605,1932.565,6819,6819,14168,14.17,15.325,948.485,761566
dish1-roi-01,0.071,3439.544,751.551,2345,2345,4888,18.183,15.317,244.173,196054
dish1-roi-01,0.122,7546.745,2315.873,3219,3219,11887,37.399,15.344,921.104,739581
dish1-roi-01,0.179,3979.458,1515.124,3168,1867,7262,74.914,15.435,713.689,573042
dish1-roi-01,0.016,2297.538,93.013,2176,2176,2437,9.101,15.277,37.199,29868
dish1-roi-01,0.091,6923.699,2286.224,2993,2993,11177,12.103,15.362,629.483,505430
dish1-roi-01,0.011,2995.111,157.886,2782,2782,3209,17.569,15.267,33.572,26956
dish1-roi-01,0.201,5181.037,1437.11,3631,2820,8015,74.011,15.573,1038.88,834147
dish1-roi-01,0.187,6383.667,3184.5,3134,2382,13366,17.238,15.477,1192.571,957550
dish1-roi-01,0.044,2780.943,310.988,2320,2320,3372,20.686,15.342,121.222,97333
dish1-roi-01,0.101,2551.457,603.005,1772,1772,3964,76.616,15.461,257.393,206668
dish1-roi-01,0.143,7307.278,2132.354,3471,3471,11388,32.242,15.469,1046.589,840337
dish1-roi-01,0.254,4355.574,1356.82,3760,1985,6991,37.646,15.653,1106.619,888537
dish1-roi-01,0.131,6065.819,2217.524,3132,2883,10843,12.341,15.623,793.234,636911
dish1-roi-01,0.086,9650.841,2240.45,6302,5012,13263,31.403,15.571,829.348,665908
dish1-roi-01,0.142,11332.842,1830.847,9025,7648,14797,31.84,15.618,1609.039,1291944
dish1-roi-01,0.173,6426.547,2570.049,3998,2770,11650,17.829,15.689,1112.539,893290
dish1-roi-01,0.172,6495.826,3340.071,3901,2393,13763,18.276,15.819,1116.442,896424
dish1-roi-01,0.133,4146.813,1128.084,2225,2116,6693,32.602,15.779,552.613,443709
dish1-roi-01,0.076,5044.475,1495.39,2496,2496,7743,30.994,15.695,383.238,307713
dish1-roi-01,0.192,4099.532,1164.42,2705,2309,6794,11.919,15.92,786.281,631328
dish1-roi-01,0.041,5688.061,975.453,3636,3636,7184,13.49,15.808,233.777,187706
dish1-roi-01,0.222,8490.618,3605.824,2428,2428,15553,13.839,15.979,1882.271,1511330
dish1-roi-01,0.196,7832.815,1540.595,6836,3682,11184,14.602,15.917,1531.582,1229752
dish1-roi-01,0.081,2659.6,289.236,2965,2241,3185,19.278,15.883,215.304,172874
dish1-roi-01,0.107,12508.767,2683.812,8028,8028,17544,31.503,15.924,1339.787,1075754
dish1-roi-01,0.217,6425.615,2397.209,4998,2459,11448,15.197,16.083,1392.473,1118057
dish1-roi-01,0.1,4192.887,892.945,2784,2784,5880,73.648,15.991,417.759,335431
dish1-roi-01,0.207,4527.614,1573.639,3401,2331,8334,73.163,16.171,936.053,751584
dish1-roi-01,0.338,9824.022,2841.524,8515,3255,15034,31.99,16.265,3315.747,2662310
dish1-roi-01,0.036,2285.483,267.38,1843,1843,2728,77.15,16.004,82.547,66279
dish1-roi-01,0.075,3110.5,587.972,2350,2350,4421,17.81,16.123,232.436,186630
dish1-roi-01,0.379,8924.273,3863.632,5420,2498,15961,31.204,16.323,3378.852,2712979
dish1-roi-01,0.139,6595.768,2063.179,2692,2692,10739,14.409,16.158,920.039,738726
dish1-roi-01,0.04,2377.531,139.346,2309,2145,2643,20.916,16.287,94.754,76081
dish1-roi-01,0.192,4040.929,1412.794,1854,1854,6975,74.829,16.499,775.041,622303
dish1-roi-01,0.06,2521.229,482.266,2033,1853,3471,77.215,16.42,150.722,121019
dish1-roi-01,0.38,6202.17,2787.631,3273,2124,14587,33.223,16.765,2355.951,1891662
dish1-roi-01,0.057,2512.63,511.586,1841,1841,3501,76.766,16.463,143.949,115581
dish1-roi-01,0.011,2345.333,78.401,2252,2252,2444,7.927,16.487,26.289,21108
dish1-roi-01,0.015,2904.75,209.504,2525,2525,3179,72.828,16.537,43.412,34857
dish1-roi-01,0.083,4305.657,889.327,2743,2743,5957,73.874,16.661,359.283,288479
dish1-roi-01,0.347,7401.366,3279.086,6193,2395,14870,32.642,16.98,2571.81,2064981
dish1-roi-01,0.017,1878.071,81.764,1763,1763,1992,77.214,16.665,32.746,26293
dish1-roi-01,0.093,2655.28,432.919,2637,1919,3422,72.499,16.795,248.024,199146
dish1-roi-01,0.112,5789.356,1611.221,5402,3267,9164,73.575,16.809,648.927,521042
dish1-roi-01,0.007,1655.667,32.684,1632,1629,1712,70.464,16.716,12.372,9934
dish1-roi-01,0.047,4326.711,871.627,4673,2833,5865,74.133,16.816,204.769,164415
dish1-roi-01,0.1,4437.8,1189.395,2441,2441,6771,72.941,16.894,442.161,355024
dish1-roi-01,0.04,3421.906,492.313,3285,2526,4231,74.676,16.91,136.377,109501
dish1-roi-01,0.07,4742.821,1115.188,3186,3186,6963,73.274,17.01,330.786,265598
dish1-roi-01,0.092,4394.149,774.998,5164,3170,5892,74.094,17.207,404.976,325167
dish1-roi-01,0.181,4086.676,1665.023,5020,1824,7648,76.321,17.269,738.008,592568
dish1-roi-01,0.081,2711.415,535.571,1779,1779,3703,14.467,17.333,219.499,176242
dish1-roi-01,0.177,4284.479,972.349,2377,2122,5986,74.881,17.382,757.721,608396
dish1-roi-01,0.218,4801.091,1730.092,4515,2273,8269,73.312,17.597,1046.407,840191
dish1-roi-01,0.03,2575.833,235.356,2318,2260,2996,9.252,17.482,76.993,61820
dish1-roi-01,0.26,5149.148,2305.774,2303,2098,10207,76.048,17.737,1340.308,1076172
dish1-roi-01,0.146,3242.188,968.057,2507,1924,5271,72.666,17.727,472.44,379336
dish1-roi-01,0.027,2275.545,94.703,2342,2089,2429,12.783,17.677,62.349,50062
dish1-roi-01,0.254,5748.681,1839.096,3903,2963,10235,74.478,17.892,1460.566,1172731
dish1-roi-01,0.082,4043.333,648.29,2861,2861,5152,74.84,17.766,332.358,266860
dish1-roi-01,0.011,2320.889,92.262,2205,2205,2454,9.793,17.71,26.015,20888
dish1-roi-01,0.187,8625.62,4740.771,2420,2420,18226,33.135,17.951,1611.404,1293843
dish1-roi-01,0.067,2774.778,464.753,1962,1962,3603,75.079,18.103,186.614,149838
dish1-roi-01,0.086,2661.333,544.886,2250,1852,3853,76.579,18.138,228.703,183632
dish1-roi-01,0.188,7921.172,3599.439,2224,2224,15692,33.353,18.329,1489.667,1196097
dish1-roi-01,0.166,4668.391,1570.073,6650,2234,7738,74.214,18.34,773.289,620896
dish1-roi-01,0.309,7565.621,4039.409,7207,2153,17361,32.681,18.506,2336.787,1876274
dish1-roi-01,0.034,2210.296,234.227,1882,1882,2629,76.311,18.324,74.325,59678
dish1-roi-01,0.306,6699.959,3562.757,6259,2022,15342,33.167,18.86,2052.722,1648190
dish1-roi-01,0.103,3294.096,898.434,2129,1937,5036,74.271,18.709,340.516,273410
dish1-roi-01,0.037,1238.133,169.537,1001,1001,1547,54.235,18.776,46.261,37144
dish1-roi-01,0.037,2583.433,210.409,2426,2271,2969,10.753,19.115,96.525,77503
dish1-roi-01,0.057,2710.891,486.11,1912,1912,3650,77.564,19.612,155.308,124701
dish1-roi-01,0.052,2636.881,384.769,2627,1911,3300,77.841,19.717,137.931,110749
dish1-roi-01,0.022,2459.611,214.527,2299,2054,2801,77.118,19.724,55.139,44273
dish1-roi-01,0.187,4674.127,1698.614,7525,2184,8041,77.844,20.125,873.202,701119
dish1-roi-01,0.222,4179.478,1684.232,2172,1910,7860,76.739,20.289,926.541,743947
dish1-roi-01,0.011,1744.333,65.146,1621,1621,1811,8.821,20.318,19.552,15699
dish1-roi-01,0.081,4364.046,875.908,2874,2874,6032,77.483,20.401,353.285,283663
dish1-roi-01,0.02,1970.188,116.978,1764,1764,2153,42.598,20.53,39.26,31523
dish1-roi-01,0.076,3301.311,785.936,1941,1941,4723,77.956,20.608,250.807,201380
dish1-roi-01,0.044,3812.857,609.207,2653,2653,4960,77.127,20.714,166.204,133450
dish1-roi-01,0.088,3816.775,994.242,2205,2205,5805,77.63,20.767,337.503,270991
dish1-roi-01,0.103,4011.024,1408.597,2414,2076,7060,76.947,20.938,414.626,332915
dish1-roi-01,0.021,1171.235,107.189,1004,1004,1353,1.255,20.953,24.798,19911
dish1-roi-01,0.09,3786.431,1131.343,2187,2187,6218,46.073,21.248,339.536,272623
dish1-roi-01,0.244,7141.888,3413.553,2514,2253,14508,45.533,21.548,1743.379,1399810
dish1-roi-01,0.102,7722.671,2959.643,2892,2892,13229,46.194,21.626,788.686,633259
dish1-roi-01,0.285,6340.079,3198.237,2940,2139,14270,41.912,21.99,1808.227,1451878
dish1-roi-01,0.222,9337.461,1971.755,8837,5068,13473,45.867,21.972,2070.006,1662068
dish1-roi-01,0.187,7242.007,3865.723,2597,2218,16693,41.417,21.945,1352.923,1086301
dish1-roi-01,0.146,8578.368,3048.697,9560,3036,14681,46.406,21.942,1250.009,1003669
dish1-roi-01,0.201,5067.584,2663.387,2617,1851,11533,60.113,21.954,1016.131,815881
dish1-roi-01,0.138,1920.036,598.183,1312,1129,3468,2.23,22.115,265.433,213124
dish1-roi-01,0.059,4040.021,1040.925,2297,2297,5839,45.277,22.041,236.485,189881
dish1-roi-01,0.187,5589.727,1803.615,2509,2509,9543,60.584,22.266,1044.25,838459
dish1-roi-01,0.031,1311.96,195.431,1185,1034,1667,2.631,22.138,40.849,32799
dish1-roi-01,0.037,2599.567,366.013,2097,2097,3271,59.717,22.158,97.128,77987
dish1-roi-01,0.007,1960.333,39.011,1916,1916,2010,47.301,22.18,14.649,11762
dish1-roi-01,0.01,1036.5,43.158,967,967,1082,21.28,22.233,10.327,8292
dish1-roi-01,0.178,8910.524,3545.92,5248,2942,15292,60.955,22.473,1586.946,1274205
dish1-roi-01,0.447,8111.237,3130.658,7257,2093,13969,46.428,22.63,3626.639,2911934
dish1-roi-01,0.137,5240.291,1541.041,2514,2514,8650,42.025,22.512,717.911,576432
dish1-roi-01,0.149,2185.233,856.174,1054,1020,4045,2.993,22.608,326.589,262228
dish1-roi-01,0.026,1268.81,153.277,1005,1005,1559,1.584,22.478,33.185,26645
dish1-roi-01,0.291,11236.132,3953.683,4012,4012,18762,41.2,22.707,3274.579,2629255
dish1-roi-01,0.131,9538.79,3212.754,4372,4372,16155,45.633,22.636,1247.399,1001573
dish1-roi-01,0.244,8609.893,4962.878,6169,2176,19917,40.553,22.759,2101.728,1687539
dish1-roi-01,0.186,6624.523,2420.985,6081,2532,11969,60.501,22.833,1229.316,987054
dish1-roi-01,0.125,4674.7,1545.111,2053,2053,7560,61.451,22.727,582.206,467470
dish1-roi-01,0.088,3319.775,648.113,2180,2180,4388,44.762,22.838,293.555,235704
dish1-roi-01,0.012,1143.7,89.951,1015,1015,1290,66.901,22.71,14.244,11437
dish1-roi-01,0.07,6187.411,864.819,7280,4285,8023,60.953,22.794,431.539,346495
dish1-roi-01,0.066,5840.528,1117.482,5675,3955,7964,45.314,22.935,385.523,309548
dish1-roi-01,0.121,8389.454,2794.696,3667,3667,14036,45.959,23.052,1013.51,813777
dish1-roi-01,0.121,14370.907,4730.209,6503,6503,22526,41.137,23.13,1736.116,1393978
dish1-roi-01,0.112,8645.722,2705.782,4497,4497,14194,61.115,23.088,969.096,778115
dish1-roi-01,0.078,9699.127,2917.975,4728,4728,15184,40.806,23.117,761.02,611045
dish1-roi-01,0.163,7911.336,3051.706,5131,3781,14484,45.08,23.256,1290.755,1036385
dish1-roi-01,0.042,5481.206,581.073,4587,4587,6528,45.602,23.075,232.101,186361
dish1-roi-01,0.366,10147.262,3543.304,13343,3511,19474,41.893,23.333,3715.515,2983295
dish1-roi-01,0.088,1845.479,601.286,970,970,3066,3.443,23.291,163.189,131029
dish1-roi-01,0.341,7058.825,3797.897,2429,2154,16674,44.678,23.565,2408.828,1934118
dish1-roi-01,0.235,5138.392,2609.073,2039,2039,11843,40.571,23.54,1209.516,971156
dish1-roi-01,0.1,4588.375,1711.618,2112,2112,8234,61.665,23.445,457.164,367070
dish1-roi-01,0.075,4583.683,1367.188,2162,2162,7040,45.761,23.443,342.522,275021
dish1-roi-01,0.181,7593.834,2808.254,6808,2397,14406,42.447,23.645,1371.361,1101106
dish1-roi-01,0.558,9892.192,5677.533,4324,2269,22697,60.995,23.761,5519.419,4431702
dish1-roi-01,0.021,2052.882,93.714,1925,1925,2213,57.65,23.584,43.465,34899
dish1-roi-01,0.064,3685.804,935.05,2191,2191,5502,45.389,23.713,234.113,187976
dish1-roi-01,0.092,4926.23,1417.156,2584,2584,7639,42.83,23.799,454.014,364541
dish1-roi-01,0.144,8332.172,3215.771,2546,2546,14879,41.924,23.92,1203.758,966532
dish1-roi-01,0.017,2009.143,76.344,1911,1911,2140,57.597,23.819,35.032,28128
dish1-roi-01,0.196,8076.408,3222.931,2418,2418,14754,42.268,24.199,1579.213,1267996
dish1-roi-01,0.12,4740.927,1702.509,2164,2164,8265,60.868,24.348,566.836,455129
dish1-roi-01,0.298,6018.632,2588.666,2657,2161,13605,42.723,24.479,1791.507,1438453
dish1-roi-01,0.017,1123,85.076,1019,1019,1244,25.082,24.497,19.581,15722
dish1-roi-01,0.153,4992.585,2088.999,4194,2234,9833,61.317,24.638,764.81,614088
dish1-roi-01,0.082,4076.561,1260.198,2316,2316,6654,61.434,24.953,335.089,269053
dish1-roi-01,1.014,8914.42,5111.217,2261,2031,22069,62.218,25.673,9037.333,7256338
dish1-roi-01,0.052,3594.452,695.634,2446,2446,4903,61.507,25.406,188.02,150967
dish1-roi-01,0.056,2692.978,530.235,2647,1912,3660,46.189,25.701,150.927,121184
dish1-roi-01,0.339,5668.526,2589.111,2653,2146,12870,43.966,26.038,1920.268,1541839
dish1-roi-01,0.042,5202.559,556.14,3819,3819,5985,44.359,26.333,220.302,176887
dish1-roi-01,0.235,5286.54,1769.184,2781,2334,9006,44.85,26.486,1244.389,999156
dish1-roi-01,0.12,8313.438,3530.656,2605,2605,15215,43.78,26.469,993.973,798090
dish1-roi-01,0.203,3666.344,1366.711,2262,2078,7463,42.754,26.686,744.292,597614
dish1-roi-01,0.201,7929.323,3898.09,2682,2682,16468,61.994,26.835,1589.955,1276621
dish1-roi-01,0.08,5387.797,1245.813,3011,3011,7677,43.784,26.784,429.451,344819
dish1-roi-01,0.142,7252.904,2484.75,3453,3453,12694,44.673,26.907,1029.768,826831
dish1-roi-01,0.077,4204.613,884.285,2458,2458,5715,45.135,26.879,324.669,260686
dish1-roi-01,0.412,6536.891,2511.224,3075,2185,13942,44.148,27.42,2694.772,2163711
dish1-roi-01,0.299,10166.8,4505.731,11793,2272,18682,62.406,27.252,3038.913,2440032
dish1-roi-01,0.228,3835.23,1192.67,2344,1973,6979,45.486,27.414,874.108,701847
dish1-roi-01,0.139,4049.455,1320.8,3702,2139,6779,43.466,27.394,564.856,453539
dish1-roi-01,0.597,13678.084,5525.644,14852,2367,22907,61.559,27.627,8159.876,6551802
dish1-roi-01,0.288,5841.442,2528.881,4496,2247,11521,59.55,27.514,1680.563,1349373
dish1-roi-01,0.045,3864.944,416.21,4264,3081,4574,44.682,27.498,173.288,139138
dish1-roi-01,0.147,3709.39,1159.065,3055,2156,6670,60.508,27.57,545.139,437708
dish1-roi-01,0.091,3910.74,1100.322,2149,2149,6012,43.725,27.764,355.553,285484
dish1-roi-01,0.091,3698.342,1063.013,2854,2109,5983,44.988,27.781,336.243,269979
dish1-roi-01,0.182,13108.452,5350.792,12028,4731,22652,62.202,27.906,2383.565,1913834
dish1-roi-01,0.23,6931.989,3640.917,2335,2048,14594,62.909,28.019,1597.175,1282418
dish1-roi-01,0.047,6362.158,1031.772,4330,4330,8189,59.948,27.888,301.1,241762
dish1-roi-01,0.481,8915.023,4889.584,3292,2012,18391,59.321,28.187,4285.807,3441199
dish1-roi-01,0.042,2390.176,220.423,2044,2044,2792,45.364,28.022,101.212,81266
dish1-roi-01,0.098,5871.101,1380.32,5494,3051,7937,60.266,28.084,577.656,463817
dish1-roi-01,0.101,8299.432,2672.545,9495,3432,13581,60.053,28.328,837.252,672254
dish1-roi-01,0.268,11122.707,4834.57,13350,3755,19366,61.597,28.405,2978.323,2391382
dish1-roi-01,0.009,1474.714,89.899,1320,1320,1570,39.684,28.331,12.857,10323
dish1-roi-01,0.098,6243.962,2176.734,3234,2623,10042,59.851,28.567,614.342,493273
dish1-roi-01,0.333,5591.3,2693.481,3077,2132,12918,63.952,28.77,1859.289,1492877
dish1-roi-01,0.139,6088.223,2520.496,2907,2907,11719,60.779,28.636,849.242,681881
dish1-roi-01,0.009,1845.429,44.128,1786,1786,1891,57.39,28.523,16.089,12918
dish1-roi-01,0.096,3918.39,1317.065,3048,2248,6722,62.938,28.668,375.769,301716
dish1-roi-01,0.065,4789.096,1305.007,2994,2994,7163,62.224,28.772,310.156,249033
dish1-roi-01,0.021,1145.941,100.667,1258,998,1322,27.646,28.782,24.262,19481
dish1-roi-01,0.009,1972.286,32.113,1940,1940,2022,9.793,28.78,17.195,13806
dish1-roi-01,0.066,3574.509,734.203,2414,2414,5030,60.364,28.866,235.947,189449
dish1-roi-01,0.071,3264.333,712.108,2421,2205,4711,63.302,28.87,231.735,186067
dish1-roi-01,0.235,6393.783,2653.554,5267,2565,12768,61.246,29.063,1505.021,1208425
dish1-roi-01,0.326,7414.786,3145.255,3676,2768,15342,62.364,29.248,2419.484,1942674
dish1-roi-01,0.082,3058.864,654.872,2783,1891,4319,64.415,29.165,251.436,201885
dish1-roi-01,0.108,3771.54,1086.188,2164,2164,5964,60.809,29.292,408.659,328124
dish1-roi-01,0.044,2039.543,202.427,2316,1722,2426,77.575,29.236,88.904,71384
dish1-roi-01,0.015,1102.417,78.033,993,993,1225,71.108,29.247,16.476,13229
dish1-roi-01,0.042,3491.529,445.048,2523,2523,4281,64.11,29.313,147.849,118712
dish1-roi-01,0.13,6353.029,2527.882,4766,2787,11736,62.011,29.554,822.881,660715
dish1-roi-01,0.212,9375.971,3845.423,3060,3060,16484,63.203,29.739,1985.125,1593915
dish1-roi-01,0.188,5877.887,1770.762,2635,2635,9591,63.899,29.699,1105.404,887561
dish1-roi-01,0.448,8510.119,6142.126,2315,2044,22976,4.181,30.114,3815.583,3063643
dish1-roi-01,0.116,5874.237,2142.83,2335,2335,10182,61.75,30.063,680.389,546304
dish1-roi-01,0.111,4157.798,1059.935,5010,2069,5888,63.948,30.182,460.868,370044
dish1-roi-01,0.245,9345.437,3590.229,4346,4079,18303,62.617,30.295,2292.918,1841051
dish1-roi-01,0.267,10086.271,4733.078,6324,2306,20316,63.417,30.243,2688.235,2158462
dish1-roi-01,0.181,4013.566,1485.584,2584,1997,7616,61.553,30.393,724.805,581967
dish1-roi-01,0.04,2291.438,394.809,1714,1714,3014,77.977,30.316,91.323,73326
dish1-roi-01,0.135,7181.481,2812.496,2958,2958,13360,62.104,30.404,965.963,775600
dish1-roi-01,0.035,6001.571,800.714,4812,4812,7404,63.121,30.578,209.289,168044
dish1-roi-01,0.147,7021.788,2827.541,2710,2710,12822,62.739,30.802,1031.935,828571
dish1-roi-01,0.009,2211.429,45.162,2151,2151,2285,36.614,30.695,19.279,15480
dish1-roi-01,0.057,2566.348,525.911,2589,1859,3622,61.464,30.825,147.027,118052
dish1-roi-01,0.098,4604.646,1322.198,3839,2637,7531,63.144,31.058,453.05,363767
dish1-roi-01,0.021,2540.588,120.667,2386,2386,2763,36.427,31.223,53.791,43190
dish1-roi-01,0.421,6384.322,3206.939,3595,2070,14780,63.345,31.629,2687.536,2157901
dish1-roi-01,0.011,1957.556,36.48,1914,1914,2027,61.314,31.556,21.942,17618
dish1-roi-01,0.055,1984.273,76.355,1911,1877,2157,61.232,31.716,108.737,87308
dish1-roi-01,0.04,2053.562,77.751,1967,1939,2238,6.841,31.89,81.843,65714
dish1-roi-01,0.007,2758.5,51.884,2691,2691,2836,38.52,31.726,20.613,16551
dish1-roi-01,0.059,2712.787,601.692,1874,1874,3826,0.594,31.906,158.795,127501
dish1-roi-01,0.027,1179.318,113.583,1139,997,1384,71.52,31.959,32.313,25945
dish1-roi-01,0.015,1113.75,88.234,1003,1003,1277,29.48,31.988,16.645,13365
dish1-roi-01,0.724,9442.337,4776.739,3143,1969,19633,5.553,32.565,6832.481,5485998
dish1-roi-01,0.007,2031.333,41.462,1993,1993,2092,11.764,32.091,15.179,12188
dish1-roi-01,0.064,4215.98,1079.178,4699,2460,6261,63.162,32.258,267.788,215015
dish1-roi-01,0.019,2047.267,103.253,1903,1903,2213,1.046,32.224,38.246,30709
dish1-roi-01,0.083,3105.701,826.198,1952,1952,4857,1.477,32.327,259.154,208082
dish1-roi-01,0.267,6644.079,3706.483,3090,2240,15480,2.423,32.485,1770.808,1421833
dish1-roi-01,0.036,2743.897,262.973,2365,2365,3262,42.352,32.329,99.103,79573
dish1-roi-01,0.088,4194.845,1398.656,3419,2100,6944,9.191,32.402,370.934,297834
dish1-roi-01,0.08,3358.672,943.492,3441,1995,5239,62.211,32.394,267.714,214955
dish1-roi-01,0.197,5525.203,2894.014,2879,2016,12311,1.878,32.544,1087.247,872982
dish1-roi-01,0.019,2821.2,80.343,2717,2717,2936,38.205,32.466,52.705,42318
dish1-roi-01,0.442,5169.341,2451.328,3372,2272,12029,63.351,32.705,2285.527,1835116
dish1-roi-01,0.21,9341.716,4536.211,6744,2693,18890,3.038,32.723,1966.238,1578750
dish1-roi-01,0.441,6439.212,2427.102,4435,2165,12302,3.739,32.914,2838.957,2279481
dish1-roi-01,0.215,6125.295,2713.041,2103,2103,12915,9.832,32.749,1319.763,1059676
dish1-roi-01,0.105,5234.726,1978.994,2484,2484,9406,61.987,32.652,547.641,439717
dish1-roi-01,0.97,12689.497,8006.175,2803,1945,26100,9.41,33.205,12311.321,9885118
dish1-roi-01,0.007,1084.833,30.961,1038,1038,1130,45.896,32.679,8.107,6509
dish1-roi-01,0.427,12432.175,7673.682,3524,2064,24304,7.684,33.169,5310.85,4264236
dish1-roi-01,0.026,4065.095,354.565,3434,3434,4652,62.264,32.952,106.319,85367
dish1-roi-01,0.093,3695.76,1034.444,4500,2284,5755,4.187,33.049,345.214,277182
dish1-roi-01,0.233,6113.102,2400.705,5262,2035,11084,61.678,33.135,1423.725,1143150
dish1-roi-01,0.275,7670.398,3551.593,5892,2025,16268,3.184,33.315,2111.217,1695158
dish1-roi-01,0.103,5484.94,1933.805,2693,2468,9189,4.82,33.136,566.987,455250
dish1-roi-01,0.062,4339.96,967.027,2985,2985,6250,62.717,33.127,270.258,216998
dish1-roi-01,0.181,10763.448,4560.575,3939,3939,20673,5.229,33.293,1943.758,1560700
dish1-roi-01,0.283,7499.559,2750.423,5000,3191,14294,62.28,33.415,2120.237,1702400
dish1-roi-01,0.166,4283.293,1763.018,2459,1964,8214,2.107,33.453,709.5,569678
dish1-roi-01,0.22,4145.768,1491.54,2525,1968,7459,63.43,33.503,913.905,733801
dish1-roi-01,0.425,16810.355,7146.328,6416,3061,26361,6.547,33.711,7139.274,5732331
dish1-roi-01,0.101,7576.901,2719.587,3126,3126,12785,8.401,33.492,764.363,613729
dish1-roi-01,0.306,12816.516,4367.03,6367,4574,19722,5.941,33.632,3926.702,3152863
dish1-roi-01,0.132,6153.783,2554.151,2310,2310,11902,5.031,33.662,812.402,652301
dish1-roi-01,0.426,20500.044,3755.628,22690,8280,25106,7.705,33.825,8731.798,7011015
dish1-roi-01,0.301,5180.388,2396.898,5198,2128,11073,2.61,33.79,1561.351,1253654
dish1-roi-01,0.01,1048.625,42.463,967,967,1121,73.312,33.725,10.448,8389
