Sample,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,RawIntDen
dish2-roi-06,0.065,6527.596,1356.059,6954,4708,9142,51.733,17.361,422.746,339435
dish2-roi-06,0.02,4727.438,437.422,3996,3996,5351,77.247,17.317,94.204,75639
dish2-roi-06,0.286,12386.778,3948.537,8190,6517,21177,50.212,17.565,3548.207,2848959
dish2-roi-06,0.179,8848.333,3287.077,3903,3903,16651,76.77,17.473,1586.89,1274160
dish2-roi-06,0.039,6392.935,746.069,5365,5268,7783,27.529,17.423,246.823,198181
dish2-roi-06,0.042,6324.559,1100.285,7173,4831,8384,52.848,17.434,267.813,215035
dish2-roi-06,0.173,10851.64,4177.666,3762,3762,18349,71.635,17.568,1878.594,1508378
dish2-roi-06,0.088,7769.028,2164.884,5466,4761,12054,46.668,17.61,686.986,551601
dish2-roi-06,0.431,10473.91,3190.262,10878,4168,17280,72.48,17.743,4513.441,3623973
dish2-roi-06,0.022,3966.611,139.579,3670,3670,4152,73.197,17.54,88.923,71399
dish2-roi-06,0.281,10531.699,3236.675,6086,5172,17012,19.392,17.824,2964.351,2380164
dish2-roi-06,0.153,11459.398,4357.524,5448,5448,20042,21.909,17.69,1755.455,1409506
dish2-roi-06,0.016,3915.615,229.585,3578,3578,4292,73.436,17.535,63.397,50903
dish2-roi-06,0.141,9447.92,2676.559,7188,5523,14975,48.653,17.79,1329.65,1067615
dish2-roi-06,0.052,5237.595,1014.887,3751,3751,7168,69.058,17.751,273.971,219979
dish2-roi-06,0.037,5770.533,291.384,5150,5150,6197,49.784,17.814,215.606,173116
dish2-roi-06,0.027,5647.045,483.366,4990,4990,6434,49.402,17.815,154.727,124235
dish2-roi-06,0.194,8532.737,3018.93,7269,4047,15542,71.52,18.019,1657.814,1331107
dish2-roi-06,0.061,7236.245,1316.678,5364,5364,10086,47.832,17.912,441.603,354576
dish2-roi-06,0.015,5641.583,164.484,5395,5395,5918,26.845,17.842,84.315,67699
dish2-roi-06,0.285,12842.507,4399.257,12889,5129,20790,51.148,18.142,3662.757,2940934
dish2-roi-06,0.131,10626.676,3372.057,7696,5216,16828,52.775,17.96,1389.663,1115801
dish2-roi-06,0.014,3858.545,298.581,3507,3507,4267,77.112,17.894,52.861,42444
dish2-roi-06,0.015,5784.583,318.753,5410,5410,6309,27.174,17.91,86.452,69415
dish2-roi-06,0.121,9268.062,2418.045,5484,5484,14088,48.262,18.05,1119.653,899002
dish2-roi-06,0.189,14018.02,3774.283,17950,7419,20703,50.662,18.169,2653.707,2130739
dish2-roi-06,0.411,14379.57,4821.502,9151,5057,20769,21.038,18.275,5909.934,4745258
dish2-roi-06,0.075,7877.317,1831.061,5175,5175,11543,19.86,18.132,588.643,472639
dish2-roi-06,0.017,5836.429,358.124,5402,5402,6455,27.406,18.029,101.765,81710
dish2-roi-06,0.07,6566.714,1158.226,4967,4967,8798,48.885,18.191,457.993,367736
dish2-roi-06,0.24,9319.518,2804.553,9373,5226,17268,52.559,18.296,2240.132,1798667
dish2-roi-06,0.073,5982.22,1508.841,3724,3724,9026,69.731,18.317,439.579,352951
dish2-roi-06,0.137,8273.145,1976.808,8120,5297,12294,22.034,18.371,1133.408,910046
dish2-roi-06,0.012,4997.1,288.164,4491,4491,5310,73.362,18.305,62.236,49971
dish2-roi-06,0.072,7582.414,1677.209,5123,5123,10701,48.09,18.425,547.72,439780
dish2-roi-06,0.041,6642.667,827.471,5253,5253,8257,23.36,18.46,273.01,219208
dish2-roi-06,0.126,7744.842,1748.678,5039,5039,11554,53.126,18.585,974.219,782229
dish2-roi-06,0.304,10710.984,4157.152,4342,4342,18202,73.089,18.697,3254.932,2613480
dish2-roi-06,0.041,6556.152,807.829,6157,5341,8128,22.553,18.53,269.455,216353
dish2-roi-06,0.064,6869.667,1397.875,8806,4628,9404,72.6,18.575,436.344,350353
dish2-roi-06,0.066,7240.208,1695.339,4921,4921,10442,25.203,18.592,477.914,383731
dish2-roi-06,0.143,7827.217,2935.423,5299,3722,13874,68.357,18.688,1121.058,900130
dish2-roi-06,0.039,6439.129,673.477,4891,4891,7475,71.225,18.589,248.606,199613
dish2-roi-06,0.208,8220.994,3386.078,3561,3561,15552,73.66,18.761,1709.872,1372906
dish2-roi-06,0.077,11467.597,3220.143,6046,6046,17705,51.346,18.697,885.497,710991
dish2-roi-06,0.075,6619.7,1920.044,6570,3968,10764,69.403,18.701,494.666,397182
dish2-roi-06,0.052,6645.357,1006.012,5205,5205,8580,19.144,18.729,347.609,279105
dish2-roi-06,0.052,7088,1106.45,5362,5362,9098,24.199,18.734,370.762,297696
dish2-roi-06,0.375,11724.983,3644.283,10577,4762,18819,50.016,19.041,4395.432,3529220
dish2-roi-06,0.019,5486.8,360.541,4949,4949,6053,53.61,18.778,102.502,82302
dish2-roi-06,0.486,11105.779,3709.273,8577,3994,18723,71.209,19.043,5394.317,4331254
dish2-roi-06,0.027,13380.636,1480.499,11527,11446,16101,50.763,18.86,366.625,294374
dish2-roi-06,0.203,10864.896,3171.234,10836,5062,16400,71.945,19.055,2205.647,1770978
dish2-roi-06,0.024,4176.105,378.631,4113,3618,4812,77.68,18.88,98.821,79346
dish2-roi-06,0.068,8045.236,1851.609,5378,5378,11695,23.564,18.999,551.092,442488
dish2-roi-06,0.067,9680.87,1948.759,5853,5853,12826,51.466,18.97,651.075,522767
dish2-roi-06,0.009,5644.143,190.766,5419,5419,5918,18.908,18.934,49.206,39509
dish2-roi-06,0.141,8258.416,2606.569,4870,4870,14076,46.037,19.093,1162.246,933201
dish2-roi-06,0.08,7905.906,1991.572,5087,5087,11667,48.149,19.084,630.165,505978
dish2-roi-06,0.014,5325.909,144.212,5106,5106,5552,24.792,19.004,72.964,58585
dish2-roi-06,0.071,14886.263,3008.838,9461,9461,20089,51.16,19.107,1056.777,848517
dish2-roi-06,0.036,4926.379,688.808,3741,3741,6253,69.69,19.054,177.93,142865
dish2-roi-06,0.049,5095.103,983.819,3742,3742,7021,78.115,19.085,247.48,198709
dish2-roi-06,0.385,15780.67,3440.813,9819,6916,20370,50.647,19.395,6073.048,4876227
dish2-roi-06,0.088,6856.831,2141.89,3903,3903,11152,69.071,19.266,606.324,486835
dish2-roi-06,0.05,6770.975,736.496,5513,5513,8058,23.632,19.258,337.314,270839
dish2-roi-06,0.09,6101.958,1063.79,4636,4636,8550,54.327,19.393,547.173,439341
dish2-roi-06,0.198,10911.868,4035.692,8491,3971,18182,75.716,19.354,2160.822,1734987
dish2-roi-06,0.113,6217.011,1384.761,3841,3841,9145,72.406,19.456,704.605,565748
dish2-roi-06,0.059,7334.447,1216.879,5705,5460,9759,19.228,19.351,429.327,344719
dish2-roi-06,0.064,6689.529,734.032,5516,5516,8140,28.057,19.397,424.902,341166
dish2-roi-06,0.007,5308,168.27,5133,5133,5591,47.725,19.328,39.665,31848
dish2-roi-06,0.371,14218.262,5285.755,20182,5003,21367,52.631,19.574,5276.981,4237042
dish2-roi-06,0.146,9021.889,2893.526,4915,4915,15156,18.611,19.562,1314.638,1055561
dish2-roi-06,0.052,10455.976,2024.926,6838,6838,14197,51.578,19.448,546.936,439151
dish2-roi-06,0.168,9415.563,3496.833,3847,3847,16218,75.269,19.563,1583.08,1271101
dish2-roi-06,0.016,4013.231,236.361,3672,3672,4397,76.414,19.4,64.977,52172
dish2-roi-06,0.011,5576.444,163.095,5405,5405,5785,26.815,19.432,62.506,50188
dish2-roi-06,0.06,6534.292,1355.512,4985,4903,9439,48.587,19.519,390.627,313646
dish2-roi-06,0.042,6708.706,1324.881,5030,5030,9245,48.208,19.543,284.08,228096
dish2-roi-06,0.075,13903.3,2598.882,14430,8679,18291,51.238,19.575,1038.944,834198
dish2-roi-06,0.027,5231.955,674.469,3959,3959,6295,71.132,19.53,143.354,115103
dish2-roi-06,0.602,12395.762,4757.667,5958,5134,20889,21.483,19.912,7456.639,5987153
dish2-roi-06,0.047,7011.974,1065.6,5512,5512,9079,24.177,19.61,331.854,266455
dish2-roi-06,0.009,5968.429,230.538,5654,5654,6240,27.615,19.544,52.033,41779
dish2-roi-06,0.103,8466.06,1741.173,5655,5655,11491,46.343,19.649,875.149,702683
dish2-roi-06,0.032,5366.308,517.258,4702,4702,6309,53.856,19.593,173.769,139524
dish2-roi-06,0.046,7123.568,1114.708,6061,5488,9294,26.719,19.651,328.263,263572
dish2-roi-06,0.123,9688.232,3066.994,5499,5499,16082,46.988,19.744,1194.545,959135
dish2-roi-06,0.03,5860.292,288.811,5800,5427,6369,20.845,19.676,175.167,140647
dish2-roi-06,0.394,10220.076,3971.238,10379,3659,18560,76.053,19.958,4022.203,3229544
dish2-roi-06,0.09,6960.292,1190.513,6018,5063,9823,46.014,19.811,624.141,501141
dish2-roi-06,0.062,4662.98,782.013,3503,3503,6015,73.569,19.761,290.373,233149
dish2-roi-06,0.06,4993.896,1008.49,3556,3556,7070,74.73,19.751,298.541,239707
dish2-roi-06,0.036,7036.414,750.308,5937,5937,8384,27.418,19.79,254.139,204056
dish2-roi-06,0.029,6163.087,637.989,6144,5076,7219,29.146,19.804,176.542,141751
dish2-roi-06,0.342,8924.455,3482.122,4585,3937,15814,71.843,20.149,3056.59,2454225
dish2-roi-06,0.273,15126.42,4993.529,20930,5629,21570,52.47,20.012,4125.751,3312686
dish2-roi-06,0.08,7848.031,1172.565,5965,5965,10096,23.696,19.908,625.552,502274
dish2-roi-06,0.011,6937.111,358.086,6427,6427,7511,75.587,19.882,77.758,62434
dish2-roi-06,0.437,16397.345,4034.37,12870,6973,21649,51.326,20.268,7168.09,5755468
dish2-roi-06,0.097,9117.577,2523.667,5476,5476,14311,24.089,20.06,885.721,711171
dish2-roi-06,0.06,7465.375,1340.695,5706,5706,10074,26.468,20.063,446.288,358338
dish2-roi-06,0.08,8379.828,1835.678,5622,5622,11808,23.316,20.148,667.941,536309
dish2-roi-06,0.05,7842.1,1060.087,6351,6351,9874,27.634,20.077,390.675,313684
dish2-roi-06,0.012,5832.1,331.399,5344,5344,6260,47.607,20.02,72.635,58321
dish2-roi-06,0.082,8267.591,1718.123,5832,5832,11866,23.738,20.222,679.588,545661
dish2-roi-06,0.041,7593.061,892.127,6314,6314,9189,27.352,20.165,312.071,250571
dish2-roi-06,0.039,7661.194,1139.685,6092,6092,9931,46.677,20.156,295.788,237497
dish2-roi-06,0.015,6357.833,453.657,5672,5672,7069,19.457,20.13,95.02,76294
dish2-roi-06,0.042,7127.118,1026.262,5608,5608,9095,47.237,20.213,301.797,242322
dish2-roi-06,0.112,12674.333,2257.023,9549,8707,16926,51.84,20.417,1420.661,1140690
dish2-roi-06,0.022,5227.333,427.788,4529,4529,5907,54.048,20.257,117.186,94092
dish2-roi-06,0.088,9136.62,2397.701,5861,5861,14354,28.035,20.37,807.917,648700
dish2-roi-06,0.076,6761.689,1448.322,4803,4803,9524,48.165,20.36,513.698,412463
dish2-roi-06,0.047,6618.342,1018.531,5087,5087,8511,50.401,20.324,313.224,251497
dish2-roi-06,0.057,6867.283,1221.051,5138,5138,9425,18.988,20.385,393.428,315895
dish2-roi-06,0.061,7888,1558.113,5555,5555,10771,46.523,20.391,481.377,386512
dish2-roi-06,0.108,9547.218,2478.633,6325,6077,14379,27.261,20.458,1034.472,830608
dish2-roi-06,0.019,5190.2,355.621,4653,4653,5788,48.67,20.465,96.961,77853
dish2-roi-06,0.11,8659.534,2964.915,4667,4667,14607,54.251,20.577,949.074,762039
dish2-roi-06,0.065,7491.115,1348.816,5487,5487,9886,20.6,20.581,485.146,389538
dish2-roi-06,0.054,7049.512,1122.991,5403,5403,9161,28.801,20.54,377.529,303129
dish2-roi-06,0.068,7639.691,1547.744,7887,5101,10168,46.369,20.605,523.313,420183
dish2-roi-06,0.095,6706.737,849.948,6157,5360,8579,25.511,20.663,634.816,509712
dish2-roi-06,0.072,7467.741,1246.957,5686,5686,9712,26.179,20.695,539.436,433129
dish2-roi-06,0.064,8382.647,1958.136,10482,5261,12115,47.316,20.655,532.444,427515
dish2-roi-06,0.02,4211.938,335.042,3718,3718,4778,72.648,20.616,83.931,67391
dish2-roi-06,0.014,6066.909,301.214,5721,5721,6557,26.473,20.66,83.116,66736
dish2-roi-06,0.031,10047.24,1107.933,7921,7921,12022,52.197,20.766,312.831,251181
dish2-roi-06,0.046,8399.486,1799.103,5218,5218,11028,47.168,20.842,387.059,310781
dish2-roi-06,0.031,4835.24,810.115,3551,3551,6351,69.737,20.797,150.55,120881
dish2-roi-06,0.073,8360.322,1886.452,5743,5743,12108,23.308,20.961,614.324,493259
dish2-roi-06,0.009,5587.143,198.999,5326,5326,5833,20.869,20.92,48.709,39110
dish2-roi-06,0.161,8444.101,2379.246,8365,5174,14278,50.776,21.105,1356.644,1089289
dish2-roi-06,0.427,13978.394,3915.162,9885,6323,20375,52.624,21.336,5971.373,4794589
dish2-roi-06,0.123,9070.354,2692.583,7573,5686,15192,20.375,21.057,1118.361,897965
dish2-roi-06,0.092,14678.176,2947.365,18590,8070,19837,51.745,21.044,1352.778,1086185
dish2-roi-06,0.027,3870.773,275.788,3430,3430,4286,69.311,20.982,106.058,85157
dish2-roi-06,0.088,7754.845,1847.397,5038,5038,11324,47.239,21.089,685.732,550594
dish2-roi-06,0.054,5184.209,1066.632,3598,3598,7064,77.546,21.128,277.635,222921
dish2-roi-06,0.098,10648.772,2036.965,6749,6749,14402,51.421,21.23,1047.73,841253
dish2-roi-06,0.007,6395.5,239.443,6144,6144,6726,53.024,21.139,47.791,38373
dish2-roi-06,0.021,5892.882,357.829,5418,5418,6465,23.941,21.207,124.767,100179
dish2-roi-06,0.03,4959.667,300.601,4750,4532,5463,45.984,21.238,148.247,119032
dish2-roi-06,0.041,6751.97,837.188,6304,5489,8451,28.417,21.272,277.503,222815
dish2-roi-06,0.147,13488.407,3331.288,6902,6902,20124,51.891,21.422,1982.282,1591632
dish2-roi-06,0.025,5817.2,525.299,5222,5222,6759,50.236,21.28,144.899,116344
dish2-roi-06,0.078,7092.54,1366.852,5510,5214,10013,20.15,21.388,556.5,446830
dish2-roi-06,0.019,5565.533,391.311,5054,5054,6246,21.26,21.307,103.973,83483
dish2-roi-06,0.147,10377.805,4032.194,12546,4928,18840,54.276,21.469,1525.142,1224581
dish2-roi-06,0.164,11371.795,3412.923,6226,5625,17960,53.858,21.548,1869.501,1501077
dish2-roi-06,0.093,8743.653,2259.123,5590,5590,13116,27.4,21.506,816.727,655774
dish2-roi-06,0.112,11207.578,3765.823,5358,5358,18183,51.515,21.565,1256.253,1008682
dish2-roi-06,0.208,10864.766,3599.691,8121,4847,18695,53.473,21.708,2259.746,1814416
dish2-roi-06,0.05,7021.5,1031.02,5547,5547,8902,25.139,21.591,349.794,280860
dish2-roi-06,0.041,6737,815.399,5543,5543,8213,50.469,21.707,276.887,222321
dish2-roi-06,0.026,7610.571,845.174,6195,6195,9232,53.125,21.693,199.049,159822
dish2-roi-06,0.036,6676.034,711.485,5474,5474,8050,26.283,21.763,241.123,193605
dish2-roi-06,0.096,8450.039,2483.371,5137,5137,13375,47.802,21.904,810.349,650653
dish2-roi-06,0.092,8165.865,1742.706,5646,5646,11493,25.35,21.945,752.587,604274
dish2-roi-06,0.249,11191.64,4240.112,5824,5421,19557,49.757,22.059,2787.703,2238328
dish2-roi-06,0.026,4451.333,535.298,3703,3703,5384,76.656,21.871,116.421,93478
dish2-roi-06,0.128,9189.019,3054.779,5010,5010,15239,47.254,22.018,1178.77,946469
dish2-roi-06,0.107,9465.047,3129.299,5511,5511,15761,50.797,22.042,1013.781,813994
dish2-roi-06,0.032,6035.731,775.485,4910,4910,7444,21.438,22.024,195.446,156929
dish2-roi-06,0.031,6011.88,571.054,5232,5232,6984,23.007,22.015,187.186,150297
dish2-roi-06,0.052,6923.643,1173.494,5437,5437,9270,49.036,22.038,362.165,290793
dish2-roi-06,0.014,3590.273,170.661,3403,3389,3848,71.353,22.007,49.186,39493
dish2-roi-06,0.118,8315.095,2496.774,6174,5311,13803,48.446,22.183,983.815,789934
dish2-roi-06,0.007,4573.833,128.75,4384,4384,4761,20.451,22.057,34.179,27443
dish2-roi-06,0.07,7202.161,1474.897,5780,5259,10266,23.828,22.206,502.312,403321
dish2-roi-06,0.075,8304.267,1973.022,5699,5699,12617,26.186,22.246,620.548,498256
dish2-roi-06,0.101,8417.296,2492.401,5257,5172,13741,55.187,22.277,849.142,681801
dish2-roi-06,0.014,3975.818,234.881,3582,3582,4338,73.763,22.142,54.468,43734
dish2-roi-06,0.122,9233.347,2725.154,5658,5658,14904,50.844,22.45,1126.959,904868
dish2-roi-06,0.068,5205.745,1086.791,5182,3687,7102,76.494,22.469,356.589,286316
dish2-roi-06,0.049,6951.308,910.521,6377,5751,8756,49.37,22.44,337.64,271101
dish2-roi-06,0.066,4818.094,893.931,3543,3543,6647,74.089,22.535,318.034,255359
dish2-roi-06,0.032,3357.192,460.116,2661,2661,4185,31.564,22.567,108.711,87287
dish2-roi-06,0.07,8010.518,1833.476,5562,5562,11705,24.191,22.7,558.691,448589
dish2-roi-06,0.075,7798.167,1722.904,5320,5320,11346,48.574,22.693,582.729,467890
dish2-roi-06,0.01,5541.125,93.771,5504,5417,5697,49.5,22.643,55.209,44329
dish2-roi-06,0.156,10222.136,3439.725,7186,5440,17880,54.648,22.831,1591.382,1277767
dish2-roi-06,0.044,4906.2,841.836,3693,3693,6601,75.811,22.731,213.863,171717
dish2-roi-06,0.125,8226.91,2237.426,5316,5316,13334,50.954,22.865,1024.612,822691
dish2-roi-06,0.06,8161.5,1732.415,5955,5955,11399,24.83,22.862,487.904,391752
dish2-roi-06,0.095,7768.645,1693.7,9935,5297,11151,50.348,22.905,735.329,590417
dish2-roi-06,0.042,3267.765,355.443,3201,2700,3922,31.948,22.876,138.373,111104
dish2-roi-06,0.136,8601.642,2218.295,8976,5170,14375,55.233,23.005,1167.698,937579
dish2-roi-06,0.108,9236.908,2905.348,9253,5021,15207,54.236,22.987,1000.849,803611
dish2-roi-06,0.016,5496.769,233.679,5206,5206,5955,49.246,22.943,88.997,71458
dish2-roi-06,0.015,5128.667,255.088,4722,4722,5533,53.842,22.924,76.649,61544
dish2-roi-06,0.01,3937.125,179.594,3663,3663,4174,73.617,22.904,39.228,31497
dish2-roi-06,0.049,4835.231,940.52,3542,3542,6687,77.937,22.972,234.858,188574
dish2-roi-06,0.015,3983,275.285,3559,3559,4438,75.193,22.96,59.527,47796
dish2-roi-06,0.016,6038.538,360.993,5564,5564,6630,25.245,23,97.768,78501
dish2-roi-06,0.184,10773.034,3901.588,6656,5492,18677,24.627,23.188,1985.741,1594409
dish2-roi-06,0.039,6041.452,804.369,4918,4918,7492,47.937,23.173,233.252,187285
dish2-roi-06,0.025,5451.8,356.466,4902,4902,5973,23.943,23.278,135.798,109036
dish2-roi-06,0.064,7266.882,1545.532,5287,5252,10569,48.467,23.346,461.574,370611
dish2-roi-06,0.067,6947.037,1431.319,4825,4825,9430,52.206,23.365,467.214,375140
dish2-roi-06,0.034,5376.889,520.388,4625,4625,6158,52.99,23.32,180.808,145176
dish2-roi-06,0.009,5531.714,222.141,5245,5245,5897,51.613,23.355,48.226,38722
dish2-roi-06,0.012,6460.4,367.342,5936,5936,7088,54.464,23.38,80.46,64604
dish2-roi-06,0.064,8292.745,1691.083,5675,5675,11657,54.799,23.49,526.734,422930
dish2-roi-06,0.093,6221.12,1818.191,3741,3741,9978,76.636,23.559,581.102,466584
dish2-roi-06,0.051,5231.512,980.134,3674,3674,7139,76.163,23.632,267.137,214492
dish2-roi-06,0.045,6715.528,1274.741,4992,4992,9035,48.255,23.681,301.096,241759
dish2-roi-06,0.188,8062.742,3201.685,5601,3572,14300,75.181,23.844,1516.291,1217474
dish2-roi-06,0.07,7703.464,1672.192,5326,5326,10830,48.82,23.744,537.275,431394
dish2-roi-06,0.075,8319.883,2157.086,6357,5216,12705,50.954,23.904,621.715,499193
dish2-roi-06,0.071,7632.719,1598.724,5388,5388,10596,53.923,23.841,541.847,435065
dish2-roi-06,0.036,6127.207,760.481,7201,4965,7477,49.759,23.871,221.301,177689
dish2-roi-06,0.049,6398.103,1006.541,6631,4948,8317,50.632,23.869,310.77,249526
dish2-roi-06,0.051,7406.878,1396.017,5265,5265,10039,54.78,23.877,378.218,303682
dish2-roi-06,0.041,3140.667,363.512,2576,2576,3825,31.079,23.888,129.08,103642
dish2-roi-06,0.055,7010.614,1150.626,5413,5413,9361,52.38,23.907,384.177,308467
dish2-roi-06,0.011,3124.111,192.889,2811,2811,3462,71.587,23.839,35.018,28117
dish2-roi-06,0.056,3799.111,709.511,3714,2712,5177,31.971,23.945,212.92,170960
dish2-roi-06,0.141,10063.381,3643.359,5346,5346,18162,51.543,24.031,1416.267,1137162
dish2-roi-06,0.014,2904.364,163.103,2705,2705,3179,35.366,23.906,39.789,31948
dish2-roi-06,0.054,6884.186,1073.153,5232,5232,8931,49.111,24,368.675,296020
dish2-roi-06,0.057,7755.609,1595.594,5485,5485,11018,53.538,23.971,444.321,356758
dish2-roi-06,0.02,3590.375,252.49,3991,3226,3991,73.502,23.96,71.546,57446
dish2-roi-06,0.127,9671.794,3088.017,5549,5549,16336,52.889,24.18,1228.655,986523
dish2-roi-06,0.042,7557.588,1258.254,5935,5523,9912,53.731,24.16,320.026,256958
dish2-roi-06,0.05,3415.125,473.01,2683,2683,4415,31.556,24.201,170.133,136605
dish2-roi-06,0.031,5776.44,510.9,4932,4932,6677,50.539,24.149,179.855,144411
dish2-roi-06,0.115,9724.402,3033.719,6466,5380,15668,52.447,24.234,1114.227,894645
dish2-roi-06,0.05,7016.625,1191.518,5131,5131,9268,54.12,24.26,349.551,280665
dish2-roi-06,0.125,8749.55,2915.993,10383,4797,15008,48.933,24.487,1089.704,874955
dish2-roi-06,0.015,6654.083,275.722,6238,6238,7069,53.533,24.433,99.447,79849
dish2-roi-06,0.085,7240.779,2184.703,4593,4593,12076,54.984,24.611,613.221,492373
dish2-roi-06,0.034,5816.519,522.338,5005,5005,6705,50.921,24.589,195.591,157046
dish2-roi-06,0.144,9723.086,3193.114,5318,5318,16250,53.133,24.799,1404.704,1127878
dish2-roi-06,0.026,5652.429,531.24,4904,4904,6543,50.32,24.741,147.835,118701
dish2-roi-06,0.138,9642.387,3347.294,4835,4835,16129,53.751,24.933,1333.001,1070305
dish2-roi-06,0.011,5009,68.436,4935,4935,5100,51.946,24.796,56.146,45081
dish2-roi-06,0.01,3071.125,155.858,2864,2864,3236,34.431,24.858,30.599,24569
dish2-roi-06,0.032,3400.462,458.308,2769,2769,4219,34.732,25.172,110.112,88412
dish2-roi-06,0.117,7705.596,2436.714,4792,4471,13171,50.015,25.355,902.105,724326
dish2-roi-06,0.009,2659.429,130.66,2544,2544,2858,33.251,25.498,23.185,18616
dish2-roi-06,0.045,3393.917,504.581,2631,2631,4306,35.965,25.595,152.169,122181
dish2-roi-06,0.041,3526.697,441.549,2860,2860,4343,33.651,25.73,144.946,116381
dish2-roi-06,0.051,3776.829,603.234,2846,2846,4832,35.56,25.83,192.856,154850
dish2-roi-06,0.061,4101.388,962.845,2786,2786,6105,35.243,26.269,250.294,200968
dish2-roi-06,0.052,3462.952,447.984,2691,2691,4282,34.008,26.492,181.142,145444
dish2-roi-06,0.075,3619.967,633.129,2548,2548,4663,33.553,27.222,270.507,217198
dish2-roi-06,0.016,5036.692,227.591,4657,4657,5455,5.458,27.36,81.548,65477
dish2-roi-06,0.016,5174.308,260.732,4789,4789,5607,6.147,27.525,83.776,67266
dish2-roi-06,0.007,3110.333,149.626,2975,2975,3340,41.384,27.656,23.242,18662
dish2-roi-06,0.072,7320.862,1577.882,5012,5012,10560,67.287,27.844,528.826,424610
dish2-roi-06,0.019,5484.867,450.491,4712,4712,6163,68.397,27.806,102.466,82273
dish2-roi-06,0.056,6837.8,1281.164,5004,5004,9262,69.099,27.882,383.223,307701
dish2-roi-06,0.077,8036.806,2059.776,5094,5094,12383,67.769,27.956,620.58,498282
dish2-roi-06,0.014,4745.091,134.802,4922,4531,4932,66.015,27.91,65.007,52196
dish2-roi-06,0.012,5380.8,145.738,5197,5197,5574,5.999,27.996,67.015,53808
dish2-roi-06,0.055,6439.159,1119.713,6643,4947,8547,69.179,28.144,352.862,283323
dish2-roi-06,0.042,6783.941,900.963,5337,5337,8387,68.465,28.335,287.266,230654
dish2-roi-06,0.071,6994.667,1196.799,5212,5212,9372,9.194,28.407,496.552,398696
dish2-roi-06,0.05,7666.825,1500.871,5535,5535,10506,67.757,28.458,381.943,306673
dish2-roi-06,0.026,5910.286,586.193,5089,5089,7032,2.685,28.474,154.579,124116
dish2-roi-06,0.037,6523.567,907.632,5268,5268,8260,3.141,28.474,243.741,195707
dish2-roi-06,0.026,6480.667,583.173,5615,5615,7520,67.5,28.499,169.497,136094
dish2-roi-06,0.007,3135.833,84.139,3242,3054,3242,42.261,28.48,23.433,18815
dish2-roi-06,0.044,6410.4,541.582,5642,5624,7349,3.455,28.621,279.432,224364
dish2-roi-06,0.107,7329.988,1258.433,5469,5469,10433,68.65,28.716,785.099,630379
dish2-roi-06,0.159,9592.539,3471.928,5840,4365,16925,1.594,28.748,1529.207,1227845
dish2-roi-06,0.064,7420.314,1397.05,8018,5108,10138,66.836,28.71,471.319,378436
dish2-roi-06,0.044,6403.743,949.996,5416,4984,8298,70.673,28.65,279.142,224131
dish2-roi-06,0.141,9254.133,2562.754,5879,5620,14603,6.837,28.828,1302.378,1045717
dish2-roi-06,0.066,8204.075,1919.911,5488,5488,12377,9.197,28.742,541.537,434816
dish2-roi-06,0.07,7712.161,1423.897,5443,5443,10374,3.864,28.812,537.882,431881
dish2-roi-06,0.141,9655.088,3359.389,4964,4964,16593,71.039,28.9,1358.806,1091025
dish2-roi-06,0.052,7531.976,1361.766,5592,5592,10164,67.638,28.851,393.986,316343
dish2-roi-06,0.072,7764.138,1574.08,5393,5393,10539,8.401,28.954,560.847,450320
dish2-roi-06,0.072,6789.759,918.2,7307,5322,8494,66.265,29.072,490.462,393806
dish2-roi-06,0.085,8134.588,2062.996,7149,5468,12443,67.921,29.072,688.918,553152
dish2-roi-06,0.036,6496.414,819.043,5254,5254,7909,68.999,29.017,234.636,188396
dish2-roi-06,0.151,9991.182,3381.049,5319,5319,16859,1.866,29.149,1505.653,1208933
dish2-roi-06,0.111,8358.315,1974.007,5983,5770,12526,6.091,29.082,926.47,743890
dish2-roi-06,0.075,6356.817,981.511,4790,4790,7971,1.101,29.168,475.022,381409
dish2-roi-06,0.224,11638.772,3394.897,5503,5503,18346,5.335,29.269,2609.171,2094979
dish2-roi-06,0.091,7847.11,1636.228,5953,5759,11370,9.945,29.176,713.437,572839
dish2-roi-06,0.06,7225.458,1132.611,5479,5479,9345,10.476,29.138,431.946,346822
dish2-roi-06,0.021,5946.235,491.692,5366,5366,6743,2.343,29.147,125.897,101086
dish2-roi-06,0.042,6874.059,857.317,5740,5740,8681,7.522,29.203,291.082,233718
dish2-roi-06,0.08,7540.766,1298.027,7773,5471,10025,3.271,29.314,601.061,482609
dish2-roi-06,0.067,8730.241,1799.926,6196,6196,12201,5.763,29.268,587.141,471433
dish2-roi-06,0.151,9473.099,2984.952,6148,5086,15690,70.247,29.357,1427.579,1146245
dish2-roi-06,0.096,7755.156,2195.568,10289,5207,12761,67.257,29.354,743.711,597147
dish2-roi-06,0.139,10179.062,3204.225,5666,5666,16522,8.089,29.509,1419.87,1140055
dish2-roi-06,0.156,8411.768,2311.753,6131,5676,14759,71.159,29.535,1309.544,1051471
dish2-roi-06,0.05,7091.4,1338.969,4945,4945,9803,71.63,29.433,353.277,283656
dish2-roi-06,0.011,5487.111,139.261,5266,5266,5673,65.882,29.434,61.505,49384
dish2-roi-06,0.016,5905.462,332.344,6230,5423,6426,68.284,29.428,95.614,76771
